년도	제목	장르	가사
2012	지독하게	록/메탈	아무 표정 없이 아무렇지 않게 그렇게 널 보내주길 매일 연습해봐도 어색하기만 하고  웃음을 보이며 몰래 우는 법도 매일 연습해 봤지만 떨리는 목소리에 금세 들킬 것만 같아  사랑하는 것 보단 이별 하는 게 아마 수천 배 수만 배는 힘든데 너 없이 못 사는 바보인데 어쩌라고  # 지독하게 너무 지독하게 너를 사랑했나 봐 숨도 못 쉬고 너만 찾는데 도대체 언제쯤 그만 둘 수 있는지 지독하게 너무 지독하게 너만 사랑했나 봐 널 보내기가 내겐 죽기보다 더 힘든 지독한 일인 것 같아  아무리 아파도 아무렇지 않게 그렇게 하루를 보내길 그저 익숙해 지길 매일 연습해 봤지만  어차피 너를 잊진 못할 것 같아 고칠 수 없는 병에 아프다 해도 너 없이 못사는 바보인데 어쩌라고  # 지독하게 너무 지독하게 너를 사랑했나 봐 숨도 못 쉬고 너만 찾는데 도대체 언제쯤 그만 둘 수 있는지 지독하게 너무 지독하게 너만 사랑했나 봐 널 보내기가 내겐 죽기보다 더 힘든 지독한 일인 것 같아   차라리 이럴 거면 사랑조차 말걸 언제쯤엔 잊을까  미련하게 너무 미련하게 너만 사랑 했나 봐 다른 사랑은 꿈도 못 꾸게 하는 너만 너밖에 모르는 바보인데 어쩌라고  지독하게 너무 지독하게 너와 이별하나 봐 잘 가란 말이 뭐가 어려워 입술조차 떼지 못하고 머뭇거려 지독하게 너무 지독하게 너를 이별하나 봐 흉터보다 더 깊이 가슴에 남아 너를 지울 수 없을 것 같아
2012	Hey You	록/메탈	나 혼자 미치도록 너만을 미치도록 널 사랑하고 사랑한 그게 잘못이라면 아니야 아니야 이건 정말 아니야  Dudu Durudu Love again 매일 매일 dubab dubab 걸어봐 둘이 걷던 거리를 걸어봐  Once again Back again ge ringer ringer ringer ring  하루하루 Monday Tuesday better day 또 웃을 거라고 위로해 보지만 내겐 너뿐이야  Goodbye darling hey you oh my darling hey you 죽을 만큼 사랑해 제발 내게 돌아와 줘 사랑하니까 너만 아니까 다시 한번만 Love forever  Duruduru durudu Blah blah Duruduru durudu No no  Once again back again Beautiful Beautiful Beautiful one day  Duruduru durudu Blah blah Duruduru durudu No no 사랑하는 날 떠나지마  나 혼자 바보처럼 넋 나간 바보처럼 널 사랑하고 사랑한 내가 지겨웠나 봐 가라고 가라고 너는 이별을 말하고 Dudu durudu Love again  오늘도 난 dubab dubab 불러 봐 함께 듣던 노래를 불러 봐  Once again Back again ge ringer ringer ringer ring  밤이 새면 Monday Tuesday better day 다 잊을 거라고 매번 다짐해도 내겐 너뿐이야  Goodbye darling hey you oh my darling hey you 죽을 만큼 사랑해 제발 내게 돌아와 줘 사랑하니까 너만 아니까 다시 한번만 Love forever  Duruduru durudu Blah blah Duruduru durudu No no  Once again back again Beautiful Beautiful Beautiful one day  Duruduru durudu Blah blah Duruduru durudu No no 사랑하는 날 떠나지마  G-g-good bye darling uh, oh oh oh my darling you yeah yeah yeah I ready now  아프다잖아 난 안 된다잖아 Say oh-e-oh oh-e-oh Say no no no no no no Tell me why Hey you  Goodbye darling hey you oh my darling hey you 내 사랑이 널 원해 내 가슴이 너만 원해 행복했던 날 그리운 날로 되돌아갈래 Love together  Duruduru durudu Blah blah Duruduru durudu No no  Once again back again Beautiful Beautiful Beautiful one day  Duruduru durudu Blah blah Duruduru durudu No no 사랑하는 날 떠나지마
2012	Hey You	록/메탈	나 혼자 미치도록 너만을 미치도록 널 사랑하고 사랑한 그게 잘못이라면 아니야 아니야 이건 정말 아니야 Dudu Durudu Love again 매일 매일 dubab dubab 걸어봐 둘이 걷던 거리를 걸어봐 Once again Back again ge ringer ringer ringer ring 하루하루 Monday Tuesday better day 또 웃을 거라고 위로해 보지만 내겐 너뿐이야 Goodbye darling hey you oh my darling hey you 죽을 만큼 사랑해 제발 내게 돌아와 줘 사랑하니까 너만 아니까 다시 한번만 Love forever Duruduru durudu Blah blah Duruduru durudu No no Once again back again Beautiful Beautiful Beautiful one day Duruduru durudu Blah blah Duruduru durudu No no 사랑하는 날 떠나지마 나 혼자 바보처럼 넋 나간 바보처럼 널 사랑하고 사랑한 내가 지겨웠나 봐 가라고 가라고 너는 이별을 말하고 Dudu durudu Love again 오늘도 난 dubab dubab 불러 봐 함께 듣던 노래를 불러 봐 Once again Back again ge ringer ringer ringer ring 밤이 새면 Monday Tuesday better day 다 잊을 거라고 매번 다짐해도 내겐 너뿐이야 Goodbye darling hey you oh my darling hey you 죽을 만큼 사랑해 제발 내게 돌아와 줘 사랑하니까 너만 아니까 다시 한번만 Love forever Duruduru durudu Blah blah Duruduru durudu No no Once again back again Beautiful Beautiful Beautiful one day Duruduru durudu Blah blah Duruduru durudu No no 사랑하는 날 떠나지마 G-g-good bye darling uh, oh oh oh my darling you yeah yeah yeah I ready now 아프다잖아 난 안 된다잖아 Say oh-e-oh oh-e-oh Say no no no no no no Tell me why Hey you Goodbye darling hey you oh my darling hey you 내 사랑이 널 원해 내 가슴이 너만 원해 행복했던 날 그리운 날로 되돌아갈래 Love together Duruduru durudu Blah blah Duruduru durudu No no Once again back again Beautiful Beautiful Beautiful one day Duruduru durudu Blah blah Duruduru durudu No no 사랑하는 날 떠나지마
2012	아직 사랑한다	록/메탈	You’re my love 긴 밤을 잠 못 이룬다 그린다 또 난 난 난 난 오늘도 눈물 참아본다 한 숨 쉬어본다 You’re my love Stabirabi rapststabira Love you love you love you my love Stabirabi rapststabira I want your love 아픈 사랑아 살 베인 듯 난 아프다 참으려 애써봐도 소리 없이 또 아파온다 쓰린 사랑아 독을 삼킨 듯 쓰리다 웃으려 애써봐도 아련하게 쓰려온다 난 오늘도 아침을 본다 그린다 또 난 난 난 난 미련이 다시 밀려온다 아직 사랑한다 You’re my love Stabirabi rapststabira Love you love you love you my love Stabirabi rapststabira I want your love 아픈 사랑아 살 베인 듯 난 아프다 참으려 애써봐도 소리 없이 또 아파온다 쓰린 사랑아 독을 삼킨 듯 쓰리다 웃으려 애써봐도 아련하게 쓰려온다 난 나쁜 사랑아 불러도 대답도 없다 잡으려 애원해도 냉정하게 돌아선다 돌아선다 나쁜 사랑아 연기처럼 떠나간다 손 뻗어 잡아봐도 어느새 넌 떠나간다 날
2012	벚꽃 엔딩	록/메탈	그대여 그대여 그대여 그대여 그대여 오늘은 우리 같이 걸어요 이 거리를 밤에 들려오는 자장노래 어떤가요 오예 몰랐던 그대와 단 둘이 손 잡고 알 수 없는 이 떨림과 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 오예 그대여 우리 이제 손 잡아요 이 거리에 마침 들려오는 사랑 노래 어떤가요 오예 사랑하는 그대와 단 둘이 손잡고 알 수 없는 이 거리를 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 바람 불면 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐 오 또 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐 사랑하는 연인들이 많군요 알 수 없는 친구들이 많아요 흩날리는 벚꽃 잎이 많군요 좋아요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 그대여 그대여 그대여 그대여 그대여
2012	첫사랑	록/메탈	처음 널 봤을 때 왠지 다른 느낌 너와 함께 말하고 싶어 웃을 때마다 이 마음을 알아가 이젠 널 볼 때마다 나의 맘이 너무나 커져 이젠 나의 시간은 항상 너와 웃으며 이 밤을 그리워하며 하루를 아쉬워하며 또 너를 기다리겠지 나는 어떡하죠 아직 서툰데 이 마음이 새어나가 커져버린 내 마음이 자꾸만 새어나가 네가 없을 때 왠지 아픈 느낌 이 마음을 전하고 싶어 눈을 감으면 또 네가 떠올라 이젠 숨쉴 때마다 네 모습이 너무나 커져 이젠 나의 사랑은 항상 너와 웃으며 이 밤을 그리워하며 하루를 아쉬워하며 또 너를 기다리겠지 나는 어떡하죠 아직 서툰데 이 마음이 새어나가 커져버린 내 마음이 자꾸만 새어나가 아름다운 그대여 참아보려 했지만 어두워지는 밤과 외로움 알겠네 예 어떡하죠 아직 서툰데 이 마음이 새어나가 커져버린 내 마음이 자꾸만 새어나가 조금만 더 그대를 참아보려 했지만 커져버린 내 마음과 커져가는 니 마음이
2012	여수 밤바다	록/메탈	여수 밤바다 이 조명에 담긴 아름다운 얘기가 있어 네게 들려주고파 전활 걸어 뭐하고 있냐고 나는 지금 여수 밤바다 여수 밤바다 아 아 아 아 아 아 아 너와 함께 걷고 싶다 이 바다를 너와 함께 걷고 싶어 이 거리를 너와 함께 걷고 싶다 이 바다를 너와 함께 걷고 싶어 여수 밤바다 여수 밤바다 이 바람에 걸린 알 수없는 향기가 있어 네게 전해주고파 전활 걸어 뭐하고 있냐고 나는 지금 여수 밤바다 여수 밤바다 아 아 아 아 아 아 아 너와 함께 걷고 싶다 이 바다를 너와 함께 걷고 싶어 이 거리를 너와 함께 걷고 싶다 이 바다를 너와 함께 너와 함께 오 바다 이 조명에 담긴 아름다운 얘기가 있어 네게 들려주고파 전활 걸어 뭐하고 있냐고 나는 지금 여수 밤바다 여수 밤바다 아 바다 아아아 하아아아 하아오오 하 아아아 허오 아아아아 뭐하고 있냐고 나는 지금 여수 밤바다
2012	이상형	록/메탈	헤이 브래드 완전 뷰리풀 걸 저기 데어 어디 웨어 헐 헐 이게 뭐야 이게 아 왜 좋자나 그대 새끼 발톱이 날 설레게 해 그대의 아홉 번째에 척추가 날 미치게 해 좋아요 볼록 나온 뱃살부터 보드라운 턱선이 조그맣네 잡히는 손가락 쪼글쪼글 팔꿈치 너무 좋아요 좋아요 너의 통통한 손목 좋아요 너의 꼬불꼬불 곱슬머리 좋아요 너의 하나하나들이 좋아요 너의 높은 하이톤의 목소리 은은하게 드러난 오장육부가 내 가슴을 뛰게 해 배배 꼬인 달팽이관이 너무 섹시한 걸요 어렴풋이 드러난 세 번째 갈비뼈가 무릎에 연골과 음 복숭아뼈 탱글탱글 광대뼈 너무 좋아요 좋아요 너의 통통한 손목 좋아요 너의 꼬불꼬불 곱슬머리 좋아요 너의 하나하나들이 좋아요 너의 높은 하이톤의 목소리 그댈 바라보고 있으면 점점 멀어지나요 왜 내 마음을 몰라요 날 사로잡는 그대여 기다리고 있으면 점점 멀어지나요 왜 내 마음을 몰라요 왜 좋아요 너의 통통한 손목 좋아요 너의 꼬불꼬불 곱슬머리 좋아요 너의 하나하나들이 좋아요 너의 높은 하이톤의 목소리
2012	꽃송이가	록/메탈	배드민턴 치자고 꼬셔 커피 한 잔 하자고 불러 동네 한 번 걷자고 꼬셔 넌 한 번도 그래 안 된다는 말이 없었지 꽃송이가 꽃송이가 그래 그래 피었네 꽃송이가 꽃송이가 그 꽃 한 송이가 그래 그래 피었구나 거리에 사람들 수많은 사람들 그 길에 사람들 그래 나는 네게 얼마만큼 특별한 건지 그게 어려운 거야 그게 어려운 거라 그게 어려운 거야 맛있는 거 먹자고 꼬셔 영화 보러 가자고 불러 단대 호수 걷자고 꼬셔 넌 한 번도 그래 안 된다는 말이 없었지 꽃송이가 꽃송이가 그래 그래 피었네 꽃송이가 꽃송이가 그 꽃 한 송이가 그래 그래 피었구나 거리에 사람들 수많은 사람들 그 길에 사람들 그래 나는 네게 얼마만큼 특별한 건지 그게 어려운 거야 그게 어려운 거라 그게 어려운 거야 좋아 좋아 하모니카 솔로 꽃송이가 꽃송이가 꽃송이가 그래 그래 피었네 꽃송이가 꽃송이가 그 꽃 한 송이가 그래 그래 피었구나 거리에 사람들 수많은 사람들 그 길에 사람들 그래 나는 네게 얼마만큼 특별한 건지 그게 어려운 거야 그게 어려운 거라 그게 어려운 거야
2012	외로움증폭장치 (브래드 드럼 한판 쉬기)	록/메탈	내가 미쳤죠 내가 또 왜 날 이렇게 모든 게 다 한심하게 우 살다니 뭐가 그렇게 내가 또 왜 어린 건지 모든 게 다 어려운 건지 우 쉽지가 않네요 시계바늘 위로 올라가 초침으로 심장을 찔러서 톱니바퀴 안으로 들어가 태엽으로 시간을 돌리는 시계바늘 위로 올라가 초침으로 심장을 찔러서 톱니바퀴 안으로 들어가 태엽으로 시간을 돌리는 나 내가 미웠죠 내가 또 무뎌져 가네 모든 게 무너져 가네 우 살다니 모두 그렇게 내가 또 왜 못했는지 모든 게 왜 떠나는지 우 쉽지가 않네요 시계바늘 위로 올라가 초침으로 심장을 찔러서 톱니바퀴 안으로 들어가 태엽으로 시간을 돌리는 시계바늘 위로 올라가 초침으로 심장을 찔러서 톱니바퀴 안으로 들어가 시간을 돌리는 나
2012	전활 거네	록/메탈	거리에 쌓인 수많은 눈빛이 날 이상하게 봐 모두 날 피해가 이상한 사람은 아녜요 근데 왜 피해가 그대를 해치진 않았잖아 네온사인 비추는 거리에 오 조명들마저 모두 날 피해가 이상한 사람은 아녜요 근데 왜 피해가 그대를 해치진 않았잖아 오 그냥 좀 외로울 뿐 전활 거네 이젠 목소리마저 잊어버릴 거라 말했지만 전활 거네 이젠 멜로디마저 지워버릴 거라 말했지만 사랑한다는 말은 나만일 순 없었니 손에 담긴 수많은 추억이 쉽게 마르질 못해 모두 날 피해가 이상한 사람은 아녜요 근데 왜 피해가 그대를 해치진 않았잖아 오 그냥 좀 외로울 뿐 전활 거네 이젠 목소리마저 잊어버릴 거라 말했지만 전활 거네 이젠 멜로디마저 지워버릴 거라 말했지만 사랑한다는 말은 나만일 순 없었니 고운 말투와 그대의 고운 머릿결 떠나도 난 좋은 그대여 전활 거네 너의 목소리마저
