년도	제목	장르	가사
2017	썸 탈꺼야	인디음악	표현이 서툰 것도 잘못인가요 나 차가운 도시에 따뜻한 여잔데 그냥 좋아한단 말도 안 되는가요 솔직하게 난 말하고 싶어요 사라져 아니 사라지지 마 네 맘을 보여줘 아니 보여주지 마 하루 종일 머릿속에 네 미소만 우리 그냥 한번 만나볼래요 나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야 밀가루 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야 넘넘 스윗한 넌 정말 달콤한 걸 넘넘 스윗한 넌 그냥 좋아한단 말도 안 되는가요 솔직하게 난 말하고 싶어요 사라져 아니 사라지지 마 네 맘을 보여줘 아니 보여주지 마 하루 종일 머릿속에 네 미소만 우리 그냥 한번 만나볼래요 나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야 밀가루 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야 사랑은 이렇게 생기는 게 아니겠어 어쩌면 내 맘의 반쪽을 네게 걸어보는 건데 나는 오늘도 네게 차일 것만 같아도 난 한번 더 너에게 다시 달려가 볼 거야 나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야 매운 거 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야 나도 그 애처럼 좋아요 좀 눌러줘 나도 너랑 말 좀 할 수 있게 해줘 나는 풀이 죽어서 오늘도 포기하고 뒤를 돌아볼 때쯤 나를 붙잡는 넌 넘넘 스윗한 넌 정말 달콤한 걸 넘넘 스윗한 넌
2017	나의 사춘기에게	인디음악	나는 한때 내가 이 세상에 사라지길 바랬어 온 세상이 너무나 캄캄해 매일 밤을 울던 날 차라리 내가 사라지면 마음이 편할까 모두가 날 바라보는 시선이 너무나 두려워 아름답게 아름답던 그 시절을 난 아파서 사랑 받을 수 없었던 내가 너무나 싫어서 엄마는 아빠는 다 나만 바라보는데 내 마음은 그런 게 아닌데 자꾸만 멀어만 가 어떡해 어떡해 어떡해 어떡해 시간이 약이라는 말이 내게 정말 맞더라고 하루가 지나면 지날수록 더 나아지더라고 근데 가끔은 너무 행복하면 또 아파올까 봐 내가 가진 이 행복들을 누군가가 가져갈까 봐 아름다운 아름답던 그 기억이 난 아파서 아픈 만큼 아파해도 사라지지를 않아서 친구들은 사람들은 다 나만 바라보는데 내 모습은 그런 게 아닌데 자꾸만 멀어만 가 그래도 난 어쩌면 내가 이 세상에 밝은 빛이라도 될까 봐 어쩌면 그 모든 아픔을 내딛고서라도 짧게 빛을 내볼까 봐 포기할 수가 없어 하루도 맘 편히 잠들 수가 없던 내가 이렇게라도 일어서 보려고 하면 내가 날 찾아줄까 봐 아아아아아아아 아아아아아아아 아아아아아아아 아아아아아아아 얼마나 얼마나 아팠을까 얼마나 얼마나 아팠을까 얼마나 얼마나 얼마나 바랬을까
2017	Blue	인디음악	음음음음음 yeah 음음음음음 So blue blue blue blue blue yeah blue blue blue blue blue 지금 내 맘의 색깔은 blue 기분이 별로 안 좋아 알잖아 나 좀 예민해 네게만 참 까다롭잖아 잘 지냈냐 물어보네 Do you 난 아냐 지금보다 조금 더 나아졌으면 해 미안해 미워해 조금은 좋아해 좀 야윈 모습이 안쓰럽기는 해도 나는 또 아직도 네 눈을 마주칠 수 없는 걸 넌 여전히 내가 참 미워 보이잖아 파랗게 blue blue 우리가 칠해지네 서로의 맘도 파랗게 멍들어갈 때 내 맘은 true true 너와 함께 있을 땐 사랑받던 모습이 그토록 아름다웠는데 음음음음음 yeah 음음음음음 So blue blue blue blue blue yeah blue blue blue blue blue 지금 내 맘의 색깔은 blue 기분이 별로 안 좋아 알잖아 나 좀 피곤해 네게만 참 까다롭잖아 잘 지냈냐 물어봐도 Do you 난 아냐 지금보다 조금 더 아파했으면 해 미안해 미워해 아직 널 좋아해 네 지친 모습이 안쓰럽기는 해도 나는 또 아직도 네 눈을 마주칠 수 없는 걸 넌 여전히 내가 참 미워 보이잖아 파랗게 blue blue 우리가 칠해지네 서로의 맘도 파랗게 멍들어갈 때 내 맘은 true true 너와 함께 있을 땐 사랑받던 모습이 그토록 아름다웠는데 미안해 미워해 조금은 좋아해 미안해 미워해 아직 널 좋아해 파랗게 blue blue 우리가 칠해지네 서로의 맘도 파랗게 멍들어갈 때 내 맘은 true true 너와 함께 있을 땐 사랑받던 모습이 그토록 아름다웠는데 음음음음음 yeah 음음음음음 So blue blue blue blue blue yeah blue blue blue blue blue
2017	고쳐주세요	인디음악	기운이 하나도 없어 밥도 잘 넘어가질 않아 세상에서 젤 슬픈 얼굴로 거리를 걷고 머릿속에 먹구름이 좀처럼 해가 뜨질 않아 눈 밑이 점점 어두워져요 어떡해 나를 고쳐주세요 Make me love Make me love 환하게 웃어줄래요 너의 미소에 나의 하루가 밝아질 거에요 Let me love Let me love 날 좋아해줘요 온 세상이 아주 소중해질 거라구요 우 우 Oh make me love you 시간을 잡아두고 싶어 혼자선 하루가 아쉬워 지루해진 오후를 견디다 잠들긴 싫어 내 맘이 말라가고 있어 좀처럼 비가 오질 않아 눈빛이 점점 흐릿해져요 어떡해 나를 고쳐주세요 Make me love Make me love 환하게 웃어줄래요 너의 미소에 나의 하루가 밝아질 거에요 Let me love Let me love 날 좋아해줘요 온 세상이 아주 소중해질 거라구요 F i x me 구름 한점 없는 날의 des tiny 스물 하나 둘 셋 잡아주던가 그냥 보내주던가 애매한 상태니 속앓이 하는 상대 It’s me 단발머리 고집쟁이 나는 더운 여름에도 길게 해 한 발자국 더 나아 가려 해 너의 꿈에 Make me love Make me love 놀라지 말아줄래요 너의 꿈속에 몰래 들어가 기다릴 거에요 Let me love Let me love 날 좋아해줘요 내 모든 게 아주 새로워질 거라구요 우 우 Oh make me love you 우 우 Oh make me love you
2017	상상	인디음악	지루해 혼자 집 지키는 강아지마냥 누가 오길 기다리고 귀 쫑긋 세우고 있는 것도 엎드려도 봤다가 소파에 기대어 보고 배경음악은 발자국 소리 왜인지는 모르지만 사실 알고 있지만 나는 아닌 척 그렇게 등 돌리다 남모르게 웃어 티 나게 고개를 돌린 날 아는데 왜 아무렇지 않아요 무심한 표정을 하는 넌 정말 아무렇지 않나요 물어볼 게 있어 나랑 얘기할래요 내일부터 손잡으면 안 돼요 난 말야 머릿속을 떠나지를 않았어 일기장도 모자라서 하루 온종일 생각했어 어두워진 지금이 몇 신지도 모를 만큼 배경음악은 발자국 소리 왜인지는 모르지만 사실 알고 있지만 나는 아닌 척 그렇게 등 돌리다 남모르게 웃어 티 나게 고개를 돌린 날 아는데 왜 아무렇지 않아요 무심한 표정을 하는 넌 정말 아무렇지 않나요 하루만 눈이 감기는 밤 꿈속에 내가 나오게 해줘요 무심한 표정을 하는 넌 나와 같은 생각하나요 물어볼 게 있어 나랑 얘기할래요 내일부터 손잡으면 안 돼요
2018	#첫사랑	인디음악	어릴 때 넌 키도 작고 빼빼 말랐지 기억나 난 knock 그런 니가 괜히 맘에 들어 두드려보지만 yeah 짓궂게 놀려주는 게 나름 나의 맘이었는데 Why- Don't you know 그런 채로 졸업식 But these days 너의 소식이 어디서 타고 오는 건지 훌쩍 커버린 너는 왜 땜에 멋진 건지 내 timeline에 나타나는 너의 시간이 내 시간을 다 훔쳐가 yeah Oh winter night when I meet you 나 너를 만나면 그 어릴 때 뭐 모를 때 사실 널 좋아했다고 말해줄 거야 괜히 널 보면 못되게 굴었었다고 말해줄 거야 너도 그 날로 돌아가 솔직 해줄래 어릴 때 넌 숫기 없고 조용했었지 기억나 근데 어쩜 하는 말마다 왜 그렇게 예쁘게 하는데 이제는 놀릴 수 없이 커져버린 너의 어깨가 날 설레게 해 따뜻할 것 같아 Oh winter night when I meet you 나 너를 만나면 그 어릴 때 뭐 모를 때 사실 널 좋아했다고 말해줄 거야 괜히 널 보면 못되게 굴었었다고 말해줄 거야 너도 그 날로 돌아가 솔직 해줄래 널 좋아했던 그때가 그리운 걸까 아님 지금도 떨리는 걸까 yeah 너가 걸어오고 있어 몸이 얼어붙어 아무 말도 못 하겠어 Oh winter night when I meet you 흰 눈이 내리면 난 아직도 널 보는 게 사실 두근거린다고 말해줄 거야 이제 널 보면 예쁘게 웃어준다고 말해줄 거야 너도 그 날로 돌아가 솔직 해줄래
2018	여행	인디음악	저 오늘 떠나요 공항으로 핸드폰 꺼 놔요 제발 날 찾진 말아줘 시끄럽게 소리를 질러도 어쩔 수 없어 나 가볍게 손을 흔들며 bye bye 쉬지 않고 빛났던 꿈같은 my youth 이리저리 치이고 또 망가질 때쯤 지쳤어 나 미쳤어 나 떠날 거야 다 비켜 I fly away Take me to London Paris New York city들 아름다운 이 도시에 빠져서 나 Like I'm a bird bird 날아다니는 새처럼 난 자유롭게 fly fly 나 숨을 셔 Take me to new world anywhere 어디든 답답한 이 곳을 벗어 나기만 하면 Shining light light 빛나는 my youth 자유롭게 fly fly 나 숨을 셔 저 이제 쉬어요 떠날 거예요 노트북 꺼 놔요 제발 날 잡진 말아줘 시끄럽게 소리를 질러도 어쩔 수 없어 나 가볍게 손을 흔들며 see ya 쉬지 않고 빛났던 꿈같은 my youth 이리 저리 치이고 또 망가질 때쯤 지쳤어 나 미쳤어 나 떠날 거야 다 비켜 I fly away Take me to London Paris New York city들 아름다운 이 도시에 빠져서 나 Like I'm a bird bird 날아 다니는 새처럼 난 자유롭게 fly fly 나 숨을 셔 Take me to new world anywhere 어디든 답답한 이 곳을 벗어 나기만 하면 Shining light light 빛나는 my youth 자유롭게 fly fly 나 숨을 셔 I can fly away Fly always always always Take me to new world anywhere 어디든 답답한 이 곳을 벗어 나기만 하면 Shining light light 빛나는 my youth 자유롭게 fly fly 나 숨을 셔
2018	Way Back Home	인디음악	멈춘 시간 속 잠든 너를 찾아가 아무리 막아도 결국 너의 곁인 걸 길고 긴 여행을 끝내 이젠 돌아가 너라는 집으로 지금 다시 way back home 아무리 힘껏 닫아도 다시 열린 서랍 같아 하늘로 높이 날린 넌 자꾸 내게 되돌아와 힘들게 삼킨 이별도 다 그대로인 걸 oh oh oh 수없이 떠난 길 위에서 난 너를 발견하고 비우려 했던 맘은 또 이렇게 너로 차올라 발걸음의 끝에 늘 니가 부딪혀 그만 그만 멈춘 시간 속 잠든 너를 찾아가 아무리 막아도 결국 너의 곁인 걸 길고 긴 여행을 끝내 이젠 돌아가 너라는 집으로 지금 다시 way back home 조용히 잠든 방을 열어 기억을 꺼내 들어 부서진 시간 위에서 선명히 너는 떠올라 길 잃은 맘 속에 널 가둔 채 살아 그만 그만 멈춘 시간 속 잠든 너를 찾아가 아무리 막아도 결국 너의 곁인 걸 길고 긴 여행을 끝내 이젠 돌아가 너라는 집으로 지금 다시 way back home 세상을 뒤집어 찾으려 해 오직 너로 완결된 이야기를 모든 걸 잃어도 난 너 하나면 돼 빛이 다 꺼진 여기 나를 안아줘 눈을 감으면 소리 없이 밀려와 이 마음 그 위로 넌 또 한 겹 쌓여가 내겐 그 누구도 아닌 니가 필요해 돌아와 내 곁에 그날까지 I’m not done
2018	Dejavu	인디음악	Monday to Sunday 늘 바쁘죠 어제가 오늘인 건지 내일은 또 오늘 같겠죠 눈을 감았다 뜨면 이건 마치 Like a Dejavu 다시 보기 하는 거죠 입고 있던 옷만 바뀐 채 똑같은 하루를 살죠 어지럽혀진 방은 말라버린 화분은 언제부터였던 걸까요 하고 싶었던 말이 너무나 많았었는데 아무런 생각도 나질 않네요 음 Today like yesterday 우우우우우 Dejavu 정신이 없는 건지 마음이 없는 건지 헷갈리게 되죠 뜨겁던 금요일은 설레던 토요일은 언제였었는지 I’m buring out falling out 사라져갈까요 어제와는 달라진 오늘이 될까요 어지럽혀진 방은 말라버린 화분은 언제부터였던 걸까요 하고 싶었던 말이 너무나 많았었는데 아무런 생각도 나질 않네요 I don’t know what to do Would it be alright 매일이 꿈인 것처럼 Dejavu Dejavu Dejavu I don’t know what to do Would it be alright 마지막 꿈인 것처럼 Dejavu Dejavu Dejavu oh everyday 어지럽혀진 맘은 갇혀버린 하루는 언제부터였던 걸까요 하고 싶었던 말이 너무나 많았었는데 아무런 생각도 나질 않네요 음 Today like yesterday 우우우우우 Dejavu
2018	매트리스	인디음악	오늘밤 너는 나와 이불 속에 들어가 아무것도 하지 말고 그냥 바라보다가 웃음을 참지 못하고 먼저 깜빡인 사람 그사람이 졌으니까 마실 것 좀 가져와 새로 산 침대와 그 속의 우리가 세상의 전부인 거라면 그럼 우린 나갈 필요 없으니까 난 어설픈 말장난을 좀 해보려다가 어느새 잠든 너의 얼굴이 뚫어져라 괜히 감동 하고 있어 굳이 말로 하지 않아도 자꾸만 나도 모르게 이불을 끌어 오는 이유는 모르겠지만 다신 그러지 않을게 눈 앞에 계속 있어줘 내가 귀찮을 만큼 다리 올려놔도 좋아 내겐 가벼우니까 새로 산 침대와 그 속의 우리가 세상의 전부인 것처럼 그럼 우린 잠들 수도 없으니까 난 어설픈 말장난을 또 해보려다가 그새 또 잠든 너의 얼굴이 뚫어져라 다시 감동하고 있어 굳이 말로 하지 않아도 난 이러고 계속 있어도 되는 걸까 넌 또다른 많은 밤들을 나와 있어 줄까 제발 날 보고 또 웃어 굳이 말로 하지 않아도 오늘은 내가 유난히 말이 많은 것 같아 몰라 같이 있으니까 괜히 들떠있나봐 뒤에서 날 꼭 안아줘 어깨에 턱을 괴고 그리곤 가만히 있어 잠들 것 같으니까
2019	그러나	인디음악	오랜만에 나를 마주치는 어느정도 가까운 사람들이 나에게 다가와 인사하며 꺼내는 너의 얘기 누구와 만나 무얼 했는지 너 요즘은 어떤지 살만 한지 소식과 근황을 전하고 나면 내 걱정으로 마무리 그럼 나는 웃으면서 다행이네 나 괜찮아 문제 없어 그러나 사실은 슬프게도 나는 괜찮지 않지 매일밤 매일밤 눈 감으면 꿈 속의 널 죽도록 미워하지 언짢은 기분을 내비치며 널 나쁘게 말하는 친구에게 아냐 이제와 다시 돌이켜 보면 오히려 고맙다고 다시 나는 웃으면서 다행이네 나 괜찮아 문제 없어 그러나 사실은 슬프게도 전혀 괜찮지 않지 매일밤 매일밤 어김없이 꿈 속의 널 마주하지 그러나 누구나 알고 있지 나는 괜찮지 않지 매일밤 매일밤 눈 감으면 꿈 속의 널 죽도록 미워하지 그럼 나는 어떡하지 하루하루 거짓말은 쌓여가지
2019	주저하는 연인들을 위해	인디음악	나는 읽기 쉬운 마음이야 당신도 스윽 훑고 가셔요 달랠 길 없는 외로운 마음 있지 머물다 가셔요 음 내게 긴 여운을 남겨줘요 사랑을 사랑을 해줘요 할 수 있다면 그럴 수만 있다면 새하얀 빛으로 그댈 비춰 줄게요 그러다 밤이 찾아오면 우리 둘만의 비밀을 새겨요 추억할 그 밤 위에 갈피를 꽂고 선 남몰래 펼쳐보아요 나의 자라나는 마음을 못 본채 꺾어 버릴 수는 없네 미련 남길바엔 그리워 아픈 게 나아 서둘러 안겨본 그 품은 따스할 테니 그러다 밤이 찾아오면 우리 둘만의 비밀을 새겨요 추억할 그 밤 위에 갈피를 꽂고 선 남몰래 펼쳐보아요 언젠가 또 그날이 온대도 우린 서둘러 뒤돌지 말아요 마주보던 그대로 뒷걸음치면서 서로의 안녕을 보아요 피고 지는 마음을 알아요 다시 돌아온 계절도 난 한 동안 새 활짝 피었다 질래 또 한번 영원히 그럼에도 내 사랑은 또 같은 꿈을 꾸고 그럼에도 꾸던 꿈을 난 또 미루진 않을거야
2019	나만, 봄	인디음악	안돼 그만둬 거기까지 해 더 다가가면 너 정신 못 차려 안돼 그만해 꽃은 넣어둬 그냥 좀 바람이 불게 놔줘 왜 그럴까 사람들은 그냥 봄기운이 좋아 눈치 없이 밖을 나가는 걸까 왜 이럴까 뭐가 설렌다고 봄바람이 좋아 내 맘도 모르고 더 불어와 flower sunshine 완벽한 하루를 사실 너와 걸을 수 있다면 얼마나 좋을까 좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 나만 봄 왜 그럴까 사람들은 그냥 봄기운이 좋아 눈치 없이 밖을 나가는 걸까 왜 이럴까 뭐가 설렌다고 봄바람이 좋아 내 맘도 모르고 더 불어와 flower sunshine 완벽한 하루를 사실 너와 걸을 수 있다면 얼마나 좋을까 좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 언제 봄이 왔는지 내 맘도 모르고 봄바람이 자꾸만 불어와 네 곁에 딱 붙어서 떨어지지 않고 싶어 내 맘을 이제 말하고 싶어 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 나만 봄
2019	별 보러 갈래?	인디음악	maybe it's like a dream I see the stars over me maybe it's like a magic I know you you you're my star saturday night 재미없는 얘기 no beer no cheers 우리 둘만 여기 재미없는 사람끼리 눈이 맞았나 봐 you've heard of my songs 어떤 별을 가장 좋아하냐며 미소를 띠고 내게 말해 별 보러 갈래 listen to our favorite songs 좋아하는 노랠 듣고 웃고 떠들다 보면 we drive away 어느새 멋진 바다 위로 별들이 쏟아져내려 can’t you see the stars they called it milky way 쏟아져 머리 위로 넌 나를 업고 모래사장을 뛰어다녀 yeah 그중 가장 예쁜 저 별을 찾아서 밤이 새도록 뛰어다니고 stars are over me maybe I know the name I see the stars over me maybe you got a planet I know you you got my star everyday night 매일 같은 얘기 no feeling no chilling 우리 둘만 여기 재미없는 사람끼리 눈이 맞았나 봐 you've heard of my songs 어떤 별을 가장 좋아하냐며 미소를 띠고 내게 말해 별 보러 갈래 listen to our favorite songs 좋아하는 노랠 듣고 웃고 떠들다 보면 we drive away 어느새 멋진 바다 위로 별들이 쏟아져내려 can’t you see the stars 모래 위에 누워서 저 별을 다 세보다가 아름다웠던 우리 이 순간을 저 별에 담아서 we fell in love see the star be your star yeah yeah they called it milky way 쏟아져 머리 위로 넌 나를 업고 모래사장을 뛰어다녀 yeah 그중 가장 예쁜 저 별을 찾아서 밤이 새도록 뛰어다니고 stars are over me
2019	Mermaid	인디음악	너무 어둡고 캄캄한 내 맘은 네가 알기엔 먼 곳만 같아서 자꾸 난 도망치려 할 때마다 네 그 눈빛이 자꾸만 날 찾아 기억 속에 짓궂게도 네 모습은 습관처럼 고개를 숙이며 어떤 말을 해야 할지 모른 채로 아주 잠시 내 모습을 들여다봐 네가 사라지면 난 없어져 버릴지도 몰라 아주 조용한 바닷속으로 사라질지도 몰라 나는 너를 너무 사랑했었다고 믿겠지만 네가 사라지면 어떤 말도 할 수 없겠지만 아주 조용히 기억 속에 짓궂게도 네 모습은 습관처럼 고개를 숙이며 어떤 말을 해야 할지 모른 채로 아주 잠시 내 모습을 들여다봐 네가 사라지면 난 없어져 버릴지도 몰라 아주 조용한 바닷속으로 사라질지도 몰라 나는 너를 너무 사랑했었다고 믿겠지만 네가 사라지면 어떤 말도 할 수 없겠지만 아주 조용히 아주 조용히 아주 조용히 아주 조용히 겨울이 지나가고 봄이 다가올 때쯤 넌 물어보겠지 어디로 향하냐고 사실 나도 몰라 어디쯤 내가 있는지 그냥 네가 있는 그곳에 여전히 나 머물러 아주 조용히 아주 조용히 아주 조용히 네가 사라지면 난 없어져 버릴지도 몰라 아주 조용한 바닷속으로 사라질지도 몰라 아주 조용히 날 떠나려 하지 마 좋은 노랠 들려줄게 그냥 네 옆에서 널 바라만 볼게 아주 잠시 내가 널 잊어버렸는지 몰라 내 곁에 네 모습이 흐릿해진 줄 모르고 you always be my mermaid
2019	오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)	인디음악	별빛이 내린 밤 그 풍경 속 너와 나 날 새롭게 하는 따뜻하게 만드는 니 눈빛 니 미소 영원히 담아둘게 너로 가득한 맘 널 닮아가는 나 날 위한 선물 꿈보다 더 아름다운 서로의 품에서 끝 없는 밤을 걷자 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 행복이 짙은 날 어둠이 없는 밤 같은 맘 속에 같은 꿈이 피어난 건 우리의 정해진 운명이 맞닿은거야 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 내게 온 너란 빛이 눈 부셔도 네 앞에서 한 순간도 눈 감지 않아 다가올 시간도 계절의 바람도 널 데려가지 못하게 내가 더 좋은 사람이 되고 싶어 더 아름답게 널 안을 수 있게 잠들지 못한 잠들 수 없는 바람들이 널 부르고 있어 언제까지나 너와 함께 할거야 내 마지막 숨결도 너일거야 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 이렇게 밝게 이 밤을 비춰
2019	워커홀릭	인디음악	머릴 질끈 묶고 안경을 벗어던져 난 지금 화가 났음 짜증이 났음 답장을 해주고 싶다가도 쏘아대는 말투들이 전혀 사랑스럽지 않아 시원한 맥주를 한 캔 마시다 yeah 문득 스쳐 지나가는 어제의 기억 지금 생각해 보니까 내가 왜 때려치웠어야 했는데 모두 손을 들어 Beer Cheers 우 아쉽지 않은 청춘답게 Face it 웃음밖에 나오지 않는 모든 상황에 눈 떠보니 벌써 아침이 왔음 우우우우우우우우우우 우우우우우우우우우우 Everyday working 이러다가 죽겠네 But I love this right 이건 내게 맞지 바라기만 했던 Up all night 머리 아픈 일들만 가득해 난 지금 과부하가 왔음 시원한 맥주를 한 캔 마시다 yeah 문득 스쳐 지나가는 어제의 기억 지금 생각해 보니까 내가 왜 때려치웠어야 했는데 모두 손을 들어 Beer Cheers 우 아쉽지 않은 청춘답게 Face it 웃음밖에 나오지 않는 모든 상황에 눈 떠보니 벌써 아침이 왔음 지겹도록 같은 일상 속에 오늘만 살아가고 싶어져 겁먹지 마 Just face what you are doing yeah 시간이 없음 모두 소릴 질러 Feel this yeah 두렵지 않은 청춘답게 Face it 웃음조차 나오지 않는 모든 상황에 눈 떠보니 벌써 모두 손을 들어 Beer Cheers 우 아쉽지 않은 청춘답게 Face it 웃음밖에 나오지 않는 모든 상황에 눈 떠보니 벌써 아침이 왔음 우우우우우우우우우우 우우우우우우우우우우 아침이 왔음
2019	마음이 말하는 행복 (Happiness) (Feat.이라온)	인디음악	소란했던 오늘의 하루가 너와 함께 고요해 작은 입술을 열어 우리의 밤을 노래해 넌 내가 본 가장 아름다운 별 날 꿈꾸게 해 널 위해 태어난 꿈의 조각은 어제보다 널 사랑하게 해 그게 얼마나 날 설레게 하고 널 원하게 만드는지 수많은 시간을 지나 네 품에 가만히 안겨 너에게 잠겨 눈을 감아 이 순간을 담아 행복이라고 예쁘게 적어본다 맞닿은 두 볼에 피어난 미소가 서로의 맘을 비추고 넌 내가 본 가장 눈부신 바다 날 숨 쉬게 해 널 위해 태어난 꿈의 조각은 어제보다 널 사랑하게 해 그게 얼마나 날 설레게 하고 널 원하게 만드는지 수많은 시간을 지나 네 품에 가만히 안겨 너에게 잠겨 눈을 감아 이 순간을 담아 행복이라고 예쁘게 적어본다 나의 어린 날들은 너로 기억될 거야 말로는 다 할 수 없는 커다란 이 맘을 모두 줄게 너라는 이유 그 하나만으로 마음이 말하는 세상으로 빛나는 오늘 함께 하는 우리 모든 게 선물인걸 영원할 순간이 지금 내 앞에 둘만의 특별한 여행을 떠나 너를 안아 사랑을 담아 행복이라고 예쁘게 적어본다
